CED_CODE_2021,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
CED515,3773,209,0,0,214,4,3993,509,2688,93,0,2788,6,3302,7,193,77,0,265,0,278,0,7,0,0,6,0,8,516,2889,175,0,3063,9,3583,5,0,0,0,0,0,9,4296,3104,172,0,3278,10,7588,4696,219,0,0,222,4,4916,534,3558,102,3,3665,0,4205,10,253,160,0,409,0,423,0,3,0,0,9,0,7,545,3811,265,3,4084,5,4632,0,6,0,0,11,5,15,5246,4037,272,3,4303,10,9560,3304,111,0,0,109,3,3420,291,2008,59,3,2076,0,2369,4,143,84,0,225,3,236,6,0,0,0,0,0,6,302,2152,146,3,2304,3,2602,0,0,0,0,0,3,3,3605,2261,149,3,2413,8,6027,2382,66,0,0,67,0,2447,176,1155,38,0,1198,0,1374,0,96,49,0,143,0,142,0,0,0,0,0,0,0,177,1250,92,0,1342,0,1519,5,0,0,0,0,3,10,2561,1318,90,0,1413,3,3975,3146,82,4,0
CED594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED601,3360,39,0,0,39,4,3408,118,419,19,0,437,0,556,0,59,72,0,134,0,134,0,4,0,0,5,0,5,118,480,89,0,577,0,693,7,3,0,0,3,0,9,3491,523,89,0,618,3,4111,3499,41,0,0,41,11,3550,107,340,16,0,356,0,460,0,50,86,0,136,0,136,0,0,0,0,0,0,0,107,394,103,0,495,0,598,3,0,0,0,0,13,12,3606,430,103,0,535,19,4157,2283,28,6,0,32,4,2315,78,119,9,0,127,0,201,4,23,62,0,81,0,83,0,0,0,0,0,0,0,79,139,70,0,205,0,289,6,0,0,0,0,5,12,2371,171,72,0,235,13,2617,1510,16,0,0,16,0,1531,30,61,4,0,66,0,96,0,15,29,0,42,0,45,0,0,0,0,0,0,0,30,75,39,0,106,0,139,0,0,0,0,0,0,0,1538,94,36,0,128,0,1673,1861,23,0,0
CED602,3521,37,0,0,37,8,3569,81,201,7,0,202,0,287,0,16,4,0,20,0,19,0,0,0,0,0,0,0,87,210,5,0,219,0,304,6,0,0,0,0,7,11,3608,253,5,0,263,23,3886,3762,29,0,0,29,3,3804,80,131,6,0,136,0,216,7,7,0,0,14,0,19,0,0,0,0,0,0,0,83,138,9,0,147,0,231,9,4,0,0,4,3,16,3853,177,9,0,183,13,4044,2314,14,0,0,14,9,2338,34,66,0,0,69,0,107,5,3,0,0,3,0,8,0,0,0,0,0,0,0,37,71,4,0,71,0,108,3,0,0,0,0,3,11,2354,84,4,0,89,11,2457,1584,4,0,0,4,4,1599,23,41,0,0,41,0,61,0,4,0,0,4,0,5,0,0,0,0,0,0,0,22,44,0,0,44,0,61,0,0,0,0,0,9,6,1609,51,0,0,51,10,1667,1843,0,0,0
CED603,2580,92,0,0,96,0,2674,139,1054,39,0,1090,0,1228,4,86,42,0,125,0,126,0,0,0,0,0,0,0,140,1139,75,4,1215,0,1354,0,4,0,0,4,4,3,2728,1227,76,4,1307,4,4035,2935,80,0,0,81,0,3014,124,687,31,0,721,4,845,0,61,45,3,106,0,108,0,0,0,0,0,0,0,125,756,73,3,828,4,962,4,0,0,0,0,4,10,3067,835,76,0,915,6,3987,1927,52,0,0,52,0,1982,89,274,18,0,293,0,376,0,36,31,0,63,0,63,0,0,0,0,0,0,0,89,310,45,0,356,0,443,3,0,0,0,0,6,12,2014,368,45,0,417,6,2440,1301,29,0,0,29,0,1332,46,129,12,0,141,0,190,0,20,26,0,49,0,50,0,0,0,0,0,0,0,43,149,42,0,190,0,239,5,0,0,0,0,0,5,1350,184,41,0,219,0,1577,1672,42,0,0
CED604,3940,83,0,0,83,3,4020,144,533,20,0,556,0,698,0,33,10,0,39,0,45,0,0,0,0,0,0,0,150,567,24,0,594,0,743,3,5,0,0,5,5,10,4092,652,24,0,672,6,4774,4190,67,0,0,72,0,4259,156,369,26,0,393,0,549,0,14,5,0,20,0,20,0,0,0,0,0,0,0,156,383,32,0,416,0,571,3,0,0,0,0,6,13,4350,454,31,0,487,6,4842,2602,39,0,0,39,5,2646,75,166,5,0,175,0,251,0,13,7,0,19,0,18,0,0,0,0,0,0,0,79,177,14,0,189,0,269,3,0,0,0,0,0,0,2681,221,14,0,230,10,2921,1699,20,0,0,20,0,1721,41,78,4,0,79,0,115,0,11,9,0,14,0,14,0,0,0,0,0,0,0,41,81,10,0,96,0,133,0,0,0,0,0,0,0,1739,108,10,0,114,0,1854,2002,29,0,0
CED605,3827,40,4,0,44,3,3870,90,168,9,0,173,0,264,0,13,0,0,13,0,15,0,0,0,0,0,0,3,92,176,9,0,190,0,282,6,0,0,0,0,6,11,3916,222,11,0,231,12,4161,4019,34,0,0,34,7,4064,86,102,0,0,107,0,192,0,5,0,0,5,0,10,0,4,0,0,4,0,4,86,116,0,0,117,0,197,5,0,0,0,0,8,12,4112,148,0,0,149,15,4273,2537,19,0,0,19,3,2561,42,45,0,0,45,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,46,0,0,46,0,93,3,0,0,0,0,9,9,2587,65,0,0,65,12,2663,1712,9,0,0,9,4,1724,21,28,0,0,28,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,30,0,0,30,0,51,4,0,0,0,0,3,6,1734,38,0,0,38,3,1777,1815,11,0,0
CED694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED701,2831,172,0,0,172,0,3002,236,2550,55,11,2620,0,2861,3,47,98,0,146,0,145,0,3,0,34,35,0,35,240,2604,153,40,2803,0,3044,5,0,0,0,3,25,36,3071,2779,155,40,2979,27,6077,2766,118,4,0,121,4,2893,220,2602,64,7,2666,0,2889,0,45,106,0,152,0,152,0,5,0,39,49,0,52,222,2650,169,47,2867,3,3094,3,0,5,0,3,22,29,2989,2775,172,50,2995,24,6010,1648,64,3,0,71,3,1721,115,1458,30,0,1487,0,1599,3,25,61,0,89,0,97,0,9,0,10,27,0,27,121,1495,90,15,1603,0,1725,0,0,0,0,0,12,16,1764,1561,97,16,1676,18,3458,955,28,0,0,31,0,986,54,818,19,4,844,0,900,0,15,37,0,53,0,55,0,0,0,8,8,0,13,59,839,57,16,909,0,966,0,0,0,0,0,0,3,1012,863,58,16,936,3,1957,959,15,0,0
CED702,2981,163,6,0,164,4,3149,424,1690,54,4,1750,4,2178,19,68,33,0,107,0,126,0,0,0,0,0,0,0,448,1758,87,9,1858,4,2304,9,3,0,0,3,3,16,3430,1926,89,9,2027,11,5470,2749,149,3,3,150,4,2905,341,1430,58,9,1493,0,1831,16,90,57,0,147,0,165,0,0,0,0,5,0,6,357,1522,113,9,1644,0,2003,3,0,0,0,0,9,14,3112,1670,118,9,1795,13,4921,1558,75,0,0,76,0,1637,169,701,37,3,740,0,908,10,56,32,0,88,0,98,0,0,0,0,0,0,4,177,753,68,7,829,0,1010,3,0,0,0,0,4,8,1739,840,68,7,907,4,2649,1001,52,0,0,54,0,1056,100,405,22,0,427,0,528,6,39,26,0,68,0,71,0,0,0,0,0,0,0,101,440,52,0,494,0,600,4,0,0,0,0,0,7,1109,492,52,0,548,0,1658,1103,55,0,0
CED794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED801,5046,219,3,0,223,9,5281,384,1923,38,5,1963,0,2345,10,72,18,0,87,0,97,0,0,0,0,0,0,0,390,1994,48,4,2052,0,2444,0,3,0,0,3,0,9,5435,2222,53,4,2289,12,7735,5285,233,5,0,240,10,5533,343,1850,44,3,1893,0,2238,3,66,31,0,96,0,101,0,0,0,0,3,0,3,349,1920,76,6,1996,0,2347,6,8,0,0,8,3,17,5641,2162,77,4,2243,12,7893,3186,106,0,0,110,0,3292,189,866,37,0,902,0,1094,0,29,19,0,44,0,46,0,0,0,0,0,0,0,190,901,50,0,948,0,1143,3,0,0,0,0,3,9,3378,1003,51,0,1059,9,4445,1969,61,0,0,59,0,2033,111,513,22,0,532,0,642,0,30,12,0,38,0,38,0,0,0,0,0,0,0,111,544,28,0,576,0,681,0,0,0,0,0,0,6,2081,600,31,0,634,3,2718,2540,89,0,0
CED802,3303,225,0,0,233,3,3537,335,1224,45,0,1271,6,1604,3,56,16,0,72,0,76,0,0,0,0,0,0,0,338,1282,61,0,1344,6,1687,0,0,0,0,0,0,9,3647,1513,64,0,1573,8,5229,3733,196,0,0,194,0,3928,303,1260,45,0,1308,0,1612,4,39,30,0,66,0,69,0,0,0,0,0,0,0,308,1302,78,0,1376,0,1683,3,3,0,0,3,3,8,4040,1500,78,7,1580,4,5624,2385,100,0,0,97,3,2487,174,679,23,0,700,0,876,0,22,8,0,33,0,36,0,0,0,0,0,0,0,177,707,31,0,735,0,909,0,0,0,0,0,0,0,2566,804,34,0,838,3,3398,1555,62,0,0,62,0,1619,87,419,11,0,429,0,512,3,14,9,0,25,0,32,0,0,0,0,0,0,0,88,428,23,0,449,0,543,0,0,0,0,0,0,3,1650,490,23,0,513,6,2164,2060,69,0,0
CED803,4930,302,5,0,309,0,5239,477,3494,105,5,3608,4,4086,10,218,84,0,301,0,305,0,5,0,0,6,0,6,484,3714,190,9,3910,4,4392,3,6,0,0,6,12,13,5417,4023,187,9,4225,8,9647,5225,243,4,0,247,0,5472,443,3409,96,5,3501,0,3943,7,182,98,0,286,0,294,0,4,0,0,4,0,4,454,3591,194,3,3791,0,4244,5,10,0,0,10,6,23,5679,3843,197,3,4041,10,9736,2970,122,0,5,120,0,3091,212,1586,36,7,1627,0,1838,3,91,47,0,135,0,143,0,4,0,0,0,0,3,216,1679,86,6,1772,0,1984,3,3,0,0,3,5,12,3187,1803,86,4,1893,5,5091,1802,68,0,0,68,0,1870,110,798,19,0,819,0,934,0,50,30,0,80,0,81,0,0,0,0,0,0,0,114,849,49,0,899,0,1010,0,0,0,0,0,0,0,1920,913,49,0,965,5,2883,2296,79,0,0
CED894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
