CED_CODE_2021,D_10_12_FPNLF_MPET,D_10_12_FPNLF_MPULFTW,D_10_12_FPNLF_MPULPTW,D_10_12_FPNLF_MPUT,D_10_12_FPNLF_MPTLF,D_10_12_FPNLF_MPNLF,D_10_12_FPNLF_MPLFSNS,D_10_12_FPNLF_T,D_10_12_FPLFSNS_MPEFT,D_10_12_FPLFSNS_MPEPT,D_10_12_FPLFSNS_MPEAW,D_10_12_FPLFSNS_MPEHNS,D_10_12_FPLFSNS_MPET,D_10_12_FPLFSNS_MPULFTW,D_10_12_FPLFSNS_MPULPTW,D_10_12_FPLFSNS_MPUT,D_10_12_FPLFSNS_MPTLF,D_10_12_FPLFSNS_MPNLF,D_10_12_FPLFSNS_MPLFSNS,D_10_12_FPLFSNS_T,D_10_12_FPT_MPEFT,D_10_12_FPT_MPEPT,D_10_12_FPT_MPEAW,D_10_12_FPT_MPEHNS,D_10_12_FPT_MPET,D_10_12_FPT_MPULFTW,D_10_12_FPT_MPULPTW,D_10_12_FPT_MPUT,D_10_12_FPT_MPTLF,D_10_12_FPT_MPNLF,D_10_12_FPT_MPLFSNS,D_10_12_FPT_T,D_13_14_FPEFT_MPEFT,D_13_14_FPEFT_MPEPT,D_13_14_FPEFT_MPEAW,D_13_14_FPEFT_MPEHNS,D_13_14_FPEFT_MPET,D_13_14_FPEFT_MPULFTW,D_13_14_FPEFT_MPULPTW,D_13_14_FPEFT_MPUT,D_13_14_FPEFT_MPTLF,D_13_14_FPEFT_MPNLF,D_13_14_FPEFT_MPLFSNS,D_13_14_FPEFT_T,D_13_14_FPEPT_MPEFT,D_13_14_FPEPT_MPEPT,D_13_14_FPEPT_MPEAW,D_13_14_FPEPT_MPEHNS,D_13_14_FPEPT_MPET,D_13_14_FPEPT_MPULFTW,D_13_14_FPEPT_MPULPTW,D_13_14_FPEPT_MPUT,D_13_14_FPEPT_MPTLF,D_13_14_FPEPT_MPNLF,D_13_14_FPEPT_MPLFSNS,D_13_14_FPEPT_T,D_13_14_FPEAW_MPEFT,D_13_14_FPEAW_MPEPT,D_13_14_FPEAW_MPEAW,D_13_14_FPEAW_MPEHNS,D_13_14_FPEAW_MPET,D_13_14_FPEAW_MPULFTW,D_13_14_FPEAW_MPULPTW,D_13_14_FPEAW_MPUT,D_13_14_FPEAW_MPTLF,D_13_14_FPEAW_MPNLF,D_13_14_FPEAW_MPLFSNS,D_13_14_FPEAW_T,D_13_14_FPHNS_MPEFT,D_13_14_FPHNS_MPEPT,D_13_14_FPHNS_MPEAW,D_13_14_FPHNS_MPEHNS,D_13_14_FPHNS_MPET,D_13_14_FPHNS_MPULFTW,D_13_14_FPHNS_MPULPTW,D_13_14_FPHNS_MPUT,D_13_14_FPHNS_MPTLF,D_13_14_FPHNS_MPNLF,D_13_14_FPHNS_MPLFSNS,D_13_14_FPHNS_T,D_13_14_FPET_MPEFT,D_13_14_FPET_MPEPT,D_13_14_FPET_MPEAW,D_13_14_FPET_MPEHNS,D_13_14_FPET_MPET,D_13_14_FPET_MPULFTW,D_13_14_FPET_MPULPTW,D_13_14_FPET_MPUT,D_13_14_FPET_MPTLF,D_13_14_FPET_MPNLF,D_13_14_FPET_MPLFSNS,D_13_14_FPET_T,D_13_14_FPULFTW_MPEFT,D_13_14_FPULFTW_MPEPT,D_13_14_FPULFTW_MPEAW,D_13_14_FPULFTW_MPEHNS,D_13_14_FPULFTW_MPET,D_13_14_FPULFTW_MPULFTW,D_13_14_FPULFTW_MPULPTW,D_13_14_FPULFTW_MPUT,D_13_14_FPULFTW_MPTLF,D_13_14_FPULFTW_MPNLF,D_13_14_FPULFTW_MPLFSNS,D_13_14_FPULFTW_T,D_13_14_FPULPTW_MPEFT,D_13_14_FPULPTW_MPEPT,D_13_14_FPULPTW_MPEAW,D_13_14_FPULPTW_MPEHNS,D_13_14_FPULPTW_MPET,D_13_14_FPULPTW_MPULFTW,D_13_14_FPULPTW_MPULPTW,D_13_14_FPULPTW_MPUT,D_13_14_FPULPTW_MPTLF,D_13_14_FPULPTW_MPNLF,D_13_14_FPULPTW_MPLFSNS,D_13_14_FPULPTW_T,D_13_14_FPUT_MPEFT,D_13_14_FPUT_MPEPT,D_13_14_FPUT_MPEAW,D_13_14_FPUT_MPEHNS,D_13_14_FPUT_MPET,D_13_14_FPUT_MPULFTW,D_13_14_FPUT_MPULPTW,D_13_14_FPUT_MPUT,D_13_14_FPUT_MPTLF,D_13_14_FPUT_MPNLF,D_13_14_FPUT_MPLFSNS,D_13_14_FPUT_T,D_13_14_FPTLF_MPEFT,D_13_14_FPTLF_MPEPT,D_13_14_FPTLF_MPEAW,D_13_14_FPTLF_MPEHNS,D_13_14_FPTLF_MPET,D_13_14_FPTLF_MPULFTW,D_13_14_FPTLF_MPULPTW,D_13_14_FPTLF_MPUT,D_13_14_FPTLF_MPTLF,D_13_14_FPTLF_MPNLF,D_13_14_FPTLF_MPLFSNS,D_13_14_FP_T,D_13_14_FPNLF_MPEFT,D_13_14_FPNLF_MPEPT,D_13_14_FPNLF_MPEAW,D_13_14_FPNLF_MPEHNS,D_13_14_FPNLF_MPET,D_13_14_FPNLF_MPULFTW,D_13_14_FPNLF_MPULPTW,D_13_14_FPNLF_MPUT,D_13_14_FPNLF_MPTLF,D_13_14_FPNLF_MPNLF,D_13_14_FPNLF_MPLFSNS,D_13_14_FPNLF_T,D_13_14_FPLFSNS_MPEFT,D_13_14_FPLFSNS_MPEPT,D_13_14_FPLFSNS_MPEAW,D_13_14_FPLFSNS_MPEHNS,D_13_14_FPLFSNS_MPET,D_13_14_FPLFSNS_MPULFTW,D_13_14_FPLFSNS_MPULPTW,D_13_14_FPLFSNS_MPUT,D_13_14_FPLFSNS_MPTLF,D_13_14_FPLFSNS_MPNLF,D_13_14_FPLFSNS_MPLFSNS,D_13_14_FPLFSNS_T,D_13_14_FPT_MPEFT,D_13_14_FPT_MPEPT,D_13_14_FPT_MPEAW,D_13_14_FPT_MPEHNS,D_13_14_FPT_MPET,D_13_14_FPT_MPULFTW,D_13_14_FPT_MPULPTW,D_13_14_FPT_MPUT,D_13_14_FPT_MPTLF,D_13_14_FPT_MPNLF,D_13_14_FPT_MPLFSNS,D_13_14_FPT_T,D_15_17_FPEFT_MPEFT,D_15_17_FPEFT_MPEPT,D_15_17_FPEFT_MPEAW,D_15_17_FPEFT_MPEHNS,D_15_17_FPEFT_MPET,D_15_17_FPEFT_MPULFTW,D_15_17_FPEFT_MPULPTW,D_15_17_FPEFT_MPUT,D_15_17_FPEFT_MPTLF,D_15_17_FPEFT_MPNLF,D_15_17_FPEFT_MPLFSNS,D_15_17_FPEFT_T,D_15_17_FPEPT_MPEFT,D_15_17_FPEPT_MPEPT,D_15_17_FPEPT_MPEAW,D_15_17_FPEPT_MPEHNS,D_15_17_FPEPT_MPET,D_15_17_FPEPT_MPULFTW,D_15_17_FPEPT_MPULPTW,D_15_17_FPEPT_MPUT,D_15_17_FPEPT_MPTLF,D_15_17_FPEPT_MPNLF,D_15_17_FPEPT_MPLFSNS,D_15_17_FPEPT_T
CED604,309,11,9,17,323,73,0,398,3,0,0,0,3,0,0,0,3,0,8,15,2183,403,66,34,2686,34,17,42,2737,177,6,2921,530,77,17,0,626,7,3,8,640,29,0,663,646,130,16,6,787,11,4,15,804,21,0,827,21,8,14,0,40,0,0,0,40,5,0,46,7,0,0,14,24,0,0,0,24,4,0,25,1208,209,50,24,1486,21,4,19,1506,53,0,1561,13,3,0,0,11,4,0,4,12,0,0,12,15,3,0,0,19,0,0,0,19,0,0,21,26,4,0,0,33,4,0,4,33,0,0,31,1234,213,50,24,1513,19,4,23,1540,58,0,1594,140,36,0,4,182,5,0,9,184,70,0,256,0,0,0,0,6,0,0,0,6,0,3,3,1373,251,50,25,1695,23,7,32,1731,127,5,1854,667,92,12,5,768,3,4,10,779,46,0,826,743,134,14,13,897,9,7,15,915,43,0,958
CED605,377,13,5,16,398,131,4,529,0,0,0,0,0,0,0,0,0,0,15,17,1878,338,70,54,2334,33,20,54,2394,258,18,2663,419,62,18,8,516,10,0,15,523,31,0,559,563,103,16,4,682,8,0,8,688,48,0,737,36,4,9,0,53,0,0,0,53,5,0,59,0,0,0,11,14,0,0,0,14,0,0,17,1022,170,39,28,1257,17,0,18,1274,81,0,1363,8,3,0,6,12,10,0,10,15,0,0,15,11,4,0,0,17,0,0,0,19,0,0,18,19,8,0,6,26,10,0,3,38,0,0,33,1036,178,44,28,1278,24,5,23,1310,84,0,1394,189,36,11,8,251,9,3,14,260,112,6,374,3,0,0,0,7,0,0,0,7,0,3,6,1228,217,53,36,1531,31,6,39,1573,201,10,1777,456,84,19,5,563,4,3,8,570,44,0,619,590,114,23,8,735,10,0,7,750,56,3,807
CED694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED701,380,59,16,77,454,680,9,1148,6,0,0,4,15,0,0,0,15,3,55,66,1835,350,85,57,2331,148,32,188,2514,873,69,3458,618,52,16,5,693,0,3,9,700,37,0,737,231,80,12,8,331,18,6,19,345,33,0,384,22,10,8,0,39,0,0,0,39,5,0,41,0,0,0,12,19,4,0,4,19,7,0,31,879,138,39,28,1080,19,8,30,1106,87,0,1196,3,9,0,0,12,32,0,32,42,7,0,50,6,4,0,0,8,0,9,9,18,6,0,17,7,10,0,0,24,32,9,38,64,13,0,73,889,148,39,28,1104,55,12,65,1164,101,0,1273,148,33,9,10,199,16,9,31,233,424,3,655,6,0,0,4,3,0,0,0,3,0,19,27,1041,186,47,39,1307,67,21,95,1403,526,22,1957,719,35,21,5,777,8,0,11,789,44,0,832,225,61,4,5,297,3,0,8,304,45,0,348
CED702,297,8,0,12,309,71,0,382,5,0,0,0,8,3,0,3,10,0,8,14,2063,274,61,28,2432,49,0,54,2484,163,8,2649,764,78,8,3,858,10,3,15,877,30,0,903,343,42,17,0,403,3,0,3,404,15,0,420,24,7,6,0,29,0,0,0,29,0,0,33,5,0,0,5,14,0,0,0,14,0,0,15,1135,124,27,12,1299,15,8,17,1320,52,0,1370,10,4,4,0,18,7,0,7,22,0,0,22,9,3,0,0,15,4,10,7,26,0,0,28,25,5,4,0,30,7,10,16,45,0,0,49,1156,133,30,12,1333,19,11,33,1365,47,0,1417,119,32,0,9,161,11,0,10,173,56,0,233,0,0,0,0,0,5,0,5,8,0,5,9,1277,166,32,23,1498,35,10,49,1546,108,0,1658,908,87,27,8,1033,16,6,25,1058,52,0,1105,369,71,19,4,462,0,0,0,465,21,3,493
CED794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED801,361,7,4,8,371,59,0,429,4,0,0,3,8,0,0,0,8,3,3,15,3584,454,111,37,4181,53,23,74,4257,178,13,4445,1273,152,25,5,1456,11,0,10,1463,58,0,1526,649,85,15,0,756,10,0,10,765,24,3,792,48,4,9,5,62,0,0,0,62,0,0,67,10,0,0,6,13,0,0,0,13,0,0,13,1980,242,42,12,2282,21,0,26,2307,81,4,2397,10,0,0,0,13,6,0,6,16,0,0,17,14,0,0,0,13,0,0,3,15,8,0,18,25,0,0,0,28,0,0,3,31,6,0,37,2011,242,43,12,2308,24,3,31,2337,86,4,2432,188,31,5,5,228,6,3,6,232,41,0,274,6,0,0,0,8,0,0,0,8,0,0,9,2200,276,51,12,2543,31,9,34,2577,128,7,2718,1647,157,36,3,1846,14,3,16,1862,100,0,1971,782,85,27,4,906,12,0,14,917,33,0,954
CED802,275,6,0,6,281,31,0,315,4,0,0,0,10,0,0,0,10,0,0,10,2795,360,56,16,3218,28,4,35,3253,143,6,3398,1080,109,10,4,1204,12,6,18,1221,44,0,1266,492,66,3,0,564,5,0,6,571,34,4,604,20,10,5,0,38,0,0,0,35,0,0,35,0,0,0,5,3,0,0,0,7,4,0,10,1593,186,23,10,1813,20,4,23,1834,86,3,1918,13,0,0,0,19,0,0,4,22,3,0,22,13,6,0,0,18,0,0,0,22,3,0,24,27,6,0,0,34,5,0,5,36,3,0,42,1623,195,23,10,1845,25,7,29,1875,86,3,1967,138,19,0,6,159,5,0,5,168,31,0,193,3,0,0,0,3,0,0,0,3,0,0,8,1764,213,25,13,2007,26,7,30,2038,120,8,2164,1350,153,28,6,1534,17,7,25,1555,90,0,1649,595,71,8,0,672,3,0,4,679,39,0,719
CED803,522,21,9,20,548,87,0,635,12,4,0,8,15,0,0,0,15,0,8,26,4171,501,91,41,4798,54,19,74,4872,203,13,5091,1328,91,25,3,1446,14,4,21,1468,59,0,1523,706,108,14,3,835,9,3,10,849,21,0,864,53,8,15,0,77,0,0,0,77,4,0,86,4,0,0,15,22,0,0,0,22,0,0,20,2093,210,48,32,2382,22,6,27,2411,75,0,2489,9,0,0,0,9,4,0,4,21,0,0,21,18,0,0,0,19,0,4,3,21,0,0,21,25,4,0,0,31,7,4,7,40,0,0,40,2125,213,48,32,2415,27,9,35,2455,75,0,2529,223,46,0,4,276,10,7,14,286,57,0,348,0,0,0,0,10,0,0,0,10,0,3,12,2343,259,55,38,2693,37,16,53,2747,139,4,2883,1685,150,30,6,1870,13,7,16,1889,86,0,1973,843,121,17,5,976,16,0,17,995,28,0,1023
CED894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
