CED_CODE_2016,C0_4F_EO_M_EO,C0_4F_EO_M_O_EVWW,C0_4F_EO_M_O_ENWNA,C0_4F_EO_M_O_PENS,C0_4F_EO_M_O_E_T,C0_4F_EO_M_LPENS,C0_4F_EO_M_T,C0_4F_O_EVWW_M_EO,C0_4F_O_EVWW_M_O_EVWW,C0_4F_O_EVWW_M_O_ENWNA,C0_4F_O_EVWW_M_O_PENS,C0_4F_O_EVWW_M_O_E_T,C0_4F_O_EVWW_M_LPENS,C0_4F_O_EVWW_M_T,C0_4F_O_ENWNA_M_EO,C0_4F_O_ENWNA_M_O_EVWW,C0_4F_O_ENWNA_M_O_ENWNA,C0_4F_O_ENWNA_M_O_PENS,C0_4F_O_ENWNA_M_O_E_T,C0_4F_O_ENWNA_M_LPENS,C0_4F_O_ENWNA_M_T,C0_4F_O_PENS_M_EO,C0_4F_O_PENS_M_O_EVWW,C0_4F_O_PENS_M_O_ENWNA,C0_4F_O_PENS_M_O_PENS,C0_4F_O_PENS_M_O_E_T,C0_4F_O_PENS_M_LPENS,C0_4F_O_PENS_M_T,C0_4F_O_E_T_M_EO,C0_4F_O_E_T_M_O_EVWW,C0_4F_O_E_T_M_O_ENWNA,C0_4F_O_E_T_M_O_PENS,C0_4F_O_E_T_M_O_E_T,C0_4F_O_E_T_M_LPENS,C0_4F_O_E_T_M_T,C0_4F_LPENS_M_EO,C0_4F_LPENS_M_O_EVWW,C0_4F_LPENS_M_O_ENWNA,C0_4F_LPENS_M_O_PENS,C0_4F_LPENS_M_O_E_T,C0_4F_LPENS_M_LPENS,C0_4F_LPENS_M_T,C0_4F_T_M_EO,C0_4F_T_M_O_EVWW,C0_4F_T_M_O_ENWNA,C0_4F_T_M_O_PENS,C0_4F_T_M_O_E_T,C0_4F_T_M_LPENS,C0_4F_T_M_T,C5_9F_EO_M_EO,C5_9F_EO_M_O_EVWW,C5_9F_EO_M_O_ENWNA,C5_9F_EO_M_O_PENS,C5_9F_EO_M_O_E_T,C5_9F_EO_M_LPENS,C5_9F_EO_M_T,C5_9F_O_EVWW_M_EO,C5_9F_O_EVWW_M_O_EVWW,C5_9F_O_EVWW_M_O_ENWNA,C5_9F_O_EVWW_M_O_PENS,C5_9F_O_EVWW_M_O_E_T,C5_9F_O_EVWW_M_LPENS,C5_9F_O_EVWW_M_T,C5_9F_O_ENWNA_M_EO,C5_9F_O_ENWNA_M_O_EVWW,C5_9F_O_ENWNA_M_O_ENWNA,C5_9F_O_ENWNA_M_O_PENS,C5_9F_O_ENWNA_M_O_E_T,C5_9F_O_ENWNA_M_LPENS,C5_9F_O_ENWNA_M_T,C5_9F_O_PENS_M_EO,C5_9F_O_PENS_M_O_EVWW,C5_9F_O_PENS_M_O_ENWNA,C5_9F_O_PENS_M_O_PENS,C5_9F_O_PENS_M_O_E_T,C5_9F_O_PENS_M_LPENS,C5_9F_O_PENS_M_T,C5_9F_O_E_T_M_EO,C5_9F_O_E_T_M_O_EVWW,C5_9F_O_E_T_M_O_ENWNA,C5_9F_O_E_T_M_O_PENS,C5_9F_O_E_T_M_O_E_T,C5_9F_O_E_T_M_LPENS,C5_9F_O_E_T_M_T,C5_9F_LPENS_M_EO,C5_9F_LPENS_M_O_EVWW,C5_9F_LPENS_M_O_ENWNA,C5_9F_LPENS_M_O_PENS,C5_9F_LPENS_M_O_E_T,C5_9F_LPENS_M_LPENS,C5_9F_LPENS_M_T,C5_9F_T_M_EO,C5_9F_T_M_O_EVWW,C5_9F_T_M_O_ENWNA,C5_9F_T_M_O_PENS,C5_9F_T_M_O_E_T,C5_9F_T_M_LPENS,C5_9F_T_M_T,C10_12F_EO_M_EO,C10_12F_EO_M_O_EVWW,C10_12F_EO_M_O_ENWNA,C10_12F_EO_M_O_PENS,C10_12F_EO_M_O_E_T,C10_12F_EO_M_LPENS,C10_12F_EO_M_T,C10_12F_O_EVWW_M_EO,C10_12F_O_EVWW_M_O_EVWW,C10_12F_O_EVWW_M_O_ENWNA,C10_12F_O_EVWW_M_O_PENS,C10_12F_O_EVWW_M_O_E_T,C10_12F_O_EVWW_M_LPENS,C10_12F_O_EVWW_M_T,C10_12F_O_ENWNA_M_EO,C10_12F_O_ENWNA_M_O_EVWW,C10_12F_O_ENWNA_M_O_ENWNA,C10_12F_O_ENWNA_M_O_PENS,C10_12F_O_ENWNA_M_O_E_T,C10_12F_O_ENWNA_M_LPENS,C10_12F_O_ENWNA_M_T,C10_12F_O_PENS_M_EO,C10_12F_O_PENS_M_O_EVWW,C10_12F_O_PENS_M_O_ENWNA,C10_12F_O_PENS_M_O_PENS,C10_12F_O_PENS_M_O_E_T,C10_12F_O_PENS_M_LPENS,C10_12F_O_PENS_M_T,C10_12F_O_E_T_M_EO,C10_12F_O_E_T_M_O_EVWW,C10_12F_O_E_T_M_O_ENWNA,C10_12F_O_E_T_M_O_PENS,C10_12F_O_E_T_M_O_E_T,C10_12F_O_E_T_M_LPENS,C10_12F_O_E_T_M_T,C10_12F_LPENS_M_EO,C10_12F_LPENS_M_O_EVWW,C10_12F_LPENS_M_O_ENWNA,C10_12F_LPENS_M_O_PENS,C10_12F_LPENS_M_O_E_T,C10_12F_LPENS_M_LPENS,C10_12F_LPENS_M_T,C10_12F_T_M_EO,C10_12F_T_M_O_EVWW,C10_12F_T_M_O_ENWNA,C10_12F_T_M_O_PENS,C10_12F_T_M_O_E_T,C10_12F_T_M_LPENS,C10_12F_T_M_T,C13_14F_EO_M_EO,C13_14F_EO_M_O_EVWW,C13_14F_EO_M_O_ENWNA,C13_14F_EO_M_O_PENS,C13_14F_EO_M_O_E_T,C13_14F_EO_M_LPENS,C13_14F_EO_M_T,C13_14F_O_EVWW_M_EO,C13_14F_O_EVWW_M_O_EVWW,C13_14F_O_EVWW_M_O_ENWNA,C13_14F_O_EVWW_M_O_PENS,C13_14F_O_EVWW_M_O_E_T,C13_14F_O_EVWW_M_LPENS,C13_14F_O_EVWW_M_T,C13_14F_O_ENWNA_M_EO,C13_14F_O_ENWNA_M_O_EVWW,C13_14F_O_ENWNA_M_O_ENWNA,C13_14F_O_ENWNA_M_O_PENS,C13_14F_O_ENWNA_M_O_E_T,C13_14F_O_ENWNA_M_LPENS,C13_14F_O_ENWNA_M_T,C13_14F_O_PENS_M_EO,C13_14F_O_PENS_M_O_EVWW,C13_14F_O_PENS_M_O_ENWNA,C13_14F_O_PENS_M_O_PENS,C13_14F_O_PENS_M_O_E_T,C13_14F_O_PENS_M_LPENS,C13_14F_O_PENS_M_T,C13_14F_O_E_T_M_EO,C13_14F_O_E_T_M_O_EVWW,C13_14F_O_E_T_M_O_ENWNA,C13_14F_O_E_T_M_O_PENS,C13_14F_O_E_T_M_O_E_T,C13_14F_O_E_T_M_LPENS,C13_14F_O_E_T_M_T,C13_14F_LPENS_M_EO,C13_14F_LPENS_M_O_EVWW,C13_14F_LPENS_M_O_ENWNA,C13_14F_LPENS_M_O_PENS,C13_14F_LPENS_M_O_E_T,C13_14F_LPENS_M_LPENS,C13_14F_LPENS_M_T,C13_14F_TM_EO,C13_14F_TM_O_EVWW,C13_14F_TM_O_ENWNA,C13_14F_TM_O_PENS,C13_14F_TM_O_E_T,C13_14F_TM_LPENS,C13_14F_TM_T,C15_17F_EO_M_EO,C15_17F_EO_M_O_EVWW,C15_17F_EO_M_O_ENWNA,C15_17F_EO_M_O_PENS
CED597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED601,3527,29,0,3,38,7,3571,109,231,7,0,241,0,349,6,41,98,0,139,0,148,0,0,0,0,0,0,0,112,271,108,0,383,0,493,3,0,0,0,0,10,12,3646,307,106,3,421,15,4073,3788,43,3,0,46,3,3836,86,157,13,0,169,0,257,0,27,91,0,119,0,120,0,3,0,0,3,0,3,88,184,106,0,293,0,383,9,0,0,0,0,5,11,3879,229,105,0,342,8,4229,2132,24,0,0,24,8,2160,31,75,4,0,82,0,105,7,15,67,0,80,0,86,0,0,0,0,0,0,0,31,88,70,0,160,0,193,7,0,0,0,0,8,11,2167,112,70,0,183,13,2362,1355,16,0,0,16,0,1375,23,41,3,0,48,0,71,0,9,45,0,51,0,51,0,0,0,0,0,0,0,23,52,44,0,102,0,123,3,0,0,0,0,0,5,1387,65,44,0,112,7,1504,1849,19,0,0
CED602,3511,25,0,0,26,14,3549,63,105,3,3,103,0,170,3,10,3,0,13,0,13,3,0,0,0,0,0,3,67,110,9,3,118,0,184,15,0,0,0,0,8,25,3584,141,9,3,151,19,3755,3801,27,0,0,31,12,3840,56,62,3,3,72,0,131,0,4,4,0,5,0,5,0,0,0,0,0,0,0,56,66,3,3,73,0,131,5,0,0,0,0,8,12,3869,97,3,0,104,12,3989,2202,16,0,0,19,10,2230,24,55,0,0,55,0,81,0,3,0,0,4,0,4,0,0,0,0,0,0,3,30,53,4,0,59,0,81,6,0,0,0,0,0,3,2230,72,4,0,78,10,2315,1375,8,0,0,8,7,1390,21,35,0,0,35,0,53,0,0,4,0,4,0,3,0,0,0,0,0,0,0,22,35,6,0,42,0,57,3,0,0,0,0,3,6,1398,43,6,0,46,7,1458,1783,14,0,0
CED603,3026,89,0,0,89,3,3123,154,496,19,0,517,0,669,0,60,57,0,112,0,116,0,0,0,0,0,0,0,154,554,72,0,629,0,786,0,0,0,0,0,5,8,3182,643,72,0,719,13,3913,3213,93,0,0,93,3,3302,150,357,19,0,383,0,532,3,48,56,0,102,0,103,0,0,0,0,0,0,0,149,407,79,0,482,0,634,3,0,0,0,0,0,3,3362,494,79,0,572,5,3946,1861,51,0,0,51,0,1912,46,156,17,0,169,0,219,3,29,40,0,69,0,70,0,0,0,0,0,0,0,50,181,50,0,241,0,287,0,0,0,0,0,0,0,1910,232,50,0,289,0,2198,1194,28,0,0,28,0,1218,34,89,8,0,97,0,138,0,12,22,0,27,0,27,0,0,0,0,0,0,0,39,104,30,0,128,0,163,0,0,0,0,0,3,3,1233,128,30,0,153,3,1389,1577,40,0,4
CED604,4239,71,3,4,80,10,4323,145,231,3,5,240,3,392,0,19,4,0,25,0,24,3,0,0,0,0,0,3,146,251,12,5,269,3,420,0,0,0,0,0,9,9,4386,329,11,8,349,20,4748,4429,70,3,3,71,14,4509,122,186,3,0,194,4,320,4,11,7,0,25,0,25,3,0,0,0,0,0,3,122,199,15,0,215,4,343,11,0,0,0,0,4,13,4561,267,15,3,288,19,4864,2491,23,0,0,23,3,2521,50,89,4,0,90,0,146,3,8,6,0,12,0,13,0,0,0,0,0,0,0,52,101,9,0,104,0,162,8,0,0,0,0,0,13,2553,126,9,0,129,8,2688,1519,17,0,0,17,5,1535,13,51,0,0,48,0,68,3,7,3,0,10,0,16,0,0,0,0,0,0,0,21,54,7,0,62,0,80,9,0,0,0,0,0,6,1541,69,7,0,79,4,1621,2092,16,0,0
CED605,3573,26,0,4,27,4,3606,83,61,3,0,61,0,148,3,4,3,0,7,0,10,3,0,0,0,0,0,0,86,64,3,0,64,0,154,8,0,0,0,0,7,14,3671,87,3,3,93,13,3776,4048,27,0,0,27,18,4093,76,39,0,3,41,0,121,4,6,0,0,5,0,4,0,0,0,0,0,0,0,80,47,0,3,49,0,133,16,0,0,0,0,3,25,4144,76,0,3,75,23,4245,2418,19,0,0,19,9,2446,37,29,0,0,27,0,67,0,0,3,0,3,0,3,0,0,0,0,0,0,0,37,29,3,0,31,0,74,8,0,0,0,0,3,14,2470,48,3,0,52,11,2531,1501,13,0,0,10,11,1525,20,17,0,0,19,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,17,0,0,19,0,37,6,0,0,0,0,3,10,1535,26,0,0,29,12,1572,1921,8,0,0
CED694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED701,2775,86,0,0,91,8,2873,206,2463,48,12,2522,5,2738,5,68,90,0,153,0,161,6,5,0,38,37,0,48,221,2537,140,48,2716,5,2944,4,0,0,0,0,47,54,3001,2620,140,43,2807,58,5869,2825,112,3,0,112,4,2946,156,2551,58,9,2622,3,2780,3,65,83,3,147,0,150,0,7,0,29,38,0,40,160,2626,139,42,2802,3,2969,6,0,0,0,0,37,42,2994,2732,144,42,2917,44,5958,1434,45,3,0,49,3,1485,72,1381,39,3,1422,0,1498,9,40,45,0,79,0,88,3,3,0,23,26,0,26,79,1422,84,22,1528,0,1610,5,0,0,0,0,23,31,1526,1468,81,22,1578,22,3126,854,29,0,0,30,3,888,48,869,19,3,896,0,939,0,20,32,0,58,0,55,0,4,0,3,11,0,11,48,894,58,7,963,0,1012,4,0,0,0,0,21,24,904,921,60,12,992,23,1919,891,27,3,0
CED702,4020,181,0,3,183,3,4208,439,1592,46,9,1640,0,2081,11,149,68,0,215,4,230,0,8,0,10,15,0,15,448,1743,113,21,1877,3,2332,6,0,0,0,0,18,21,4471,1926,115,24,2063,21,6559,3368,178,3,0,177,3,3547,303,1258,55,6,1319,4,1626,6,113,77,0,191,0,203,3,7,0,9,10,0,19,312,1378,136,12,1528,8,1848,5,0,0,0,0,14,14,3680,1558,136,14,1706,19,5407,1661,86,3,0,90,3,1753,164,663,31,3,694,0,854,5,61,42,0,103,0,107,3,7,0,5,14,0,15,170,725,73,8,808,0,978,0,0,0,0,0,3,3,1833,811,75,8,896,10,2734,1005,46,0,0,45,4,1048,87,417,23,0,439,0,529,5,35,32,0,70,0,71,0,0,0,3,5,0,4,92,456,57,4,510,0,606,0,0,0,0,0,3,3,1097,500,52,4,557,6,1659,1239,43,0,0
CED794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED801,6389,288,0,3,292,7,6688,438,1813,55,12,1877,0,2315,5,104,24,0,129,0,136,4,10,0,8,22,0,25,446,1930,83,17,2026,0,2479,0,0,0,0,0,5,9,6838,2216,83,24,2320,17,9178,6435,261,4,0,263,5,6708,422,1613,47,3,1662,3,2084,9,78,36,0,112,0,117,3,8,3,3,18,0,21,429,1705,84,9,1791,3,2227,5,8,0,0,8,7,18,6873,1970,81,9,2059,15,8946,3621,122,3,0,129,9,3749,196,768,35,0,809,0,1002,0,54,20,0,73,0,76,0,3,0,0,3,0,6,194,832,55,0,889,0,1085,6,3,0,0,3,3,16,3817,958,60,3,1021,10,4851,2231,78,0,0,78,5,2314,144,458,19,3,478,0,620,4,28,12,0,37,0,41,0,0,0,0,0,0,0,141,481,30,5,519,0,664,4,0,0,0,0,3,6,2380,560,30,5,596,9,2986,3286,107,0,0
CED802,7694,437,3,0,439,4,8138,666,3392,90,16,3496,0,4163,3,231,95,0,330,0,330,5,19,0,8,27,0,29,675,3638,190,27,3852,0,4528,14,3,0,0,3,8,22,8382,4080,192,25,4294,13,12690,6959,293,4,3,297,9,7267,474,2705,84,15,2804,3,3281,7,157,95,0,245,0,254,6,12,0,0,15,0,12,481,2871,176,22,3062,3,3547,13,4,0,0,5,8,24,7452,3164,176,26,3363,22,10837,3595,118,0,0,118,3,3716,226,1131,42,12,1183,0,1413,7,82,59,0,141,0,143,3,6,0,0,3,0,6,237,1216,97,12,1325,0,1564,3,0,0,0,0,3,13,3831,1335,99,14,1445,6,5286,2153,72,0,0,72,3,2231,141,645,29,4,683,0,825,0,37,37,0,78,0,79,0,3,0,0,3,0,3,141,688,66,8,762,0,905,0,0,0,0,0,0,6,2297,764,66,8,832,4,3138,2810,82,0,0
CED894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
