CED_CODE_2016,M_PoDe_PoDe_NFD_Mng,M_PoDe_PoDe_NFD_Pro,M_PoDe_PoDe_NFD_TTW,M_PoDe_PoDe_NFD_CPS,M_PoDe_PoDe_NFD_CA,M_PoDe_PoDe_NFD_Sal,M_PoDe_PoDe_NFD_MOD,M_PoDe_PoDe_NFD_Lab,M_PoDe_PoDe_NFD_IDNS,M_PoDe_PoDe_NFD_Tot,M_PoDe_DoctDe_Mng,M_PoDe_DoctDe_Pro,M_PoDe_DoctDe_TTW,M_PoDe_DoctDe_CPS,M_PoDe_DoctDe_CA,M_PoDe_DoctDe_Sal,M_PoDe_DoctDe_MOD,M_PoDe_DoctDe_Lab,M_PoDe_DoctDe_IDNS,M_PoDe_DoctDe_Tot,M_PoDe_MasDe_Mng,M_PoDe_MasDe_Pro,M_PoDe_MasDe_TTW,M_PoDe_MasDe_CPS,M_PoDe_MasDe_CA,M_PoDe_MasDe_Sal,M_PoDe_MasDe_MOD,M_PoDe_MasDe_Lab,M_PoDe_MasDe_IDNS,M_PoDe_MasDe_Tot,M_GrDiGrCer_GrDiGrCerNFD_Mng,M_GrDiGrCer_GrDiGrCerNFD_Pro,M_GrDiGrCer_GrDiGrCerNFD_TTW,M_GrDiGrCer_GrDiGrCerNFD_CPS,M_GrDiGrCer_GrDiGrCerNFD_CA,M_GrDiGrCer_GrDiGrCerNFD_Sal,M_GrDiGrCer_GrDiGrCerNFD_MOD,M_GrDiGrCer_GrDiGrCerNFD_Lab,M_GrDiGrCer_GrDiGrCerNFD_IDNS,M_GrDiGrCer_GrDiGrCerNFD_Tot,M_GrDi_GrCer_GrDi_Mng,M_GrDi_GrCer_GrDi_Pro,M_GrDi_GrCer_GrDi_TTW,M_GrDi_GrCer_GrDi_CPS,M_GrDi_GrCer_GrDi_CA,M_GrDi_GrCer_GrDi_Sal,M_GrDi_GrCer_GrDi_MOD,M_GrDi_GrCer_GrDi_Lab,M_GrDi_GrCer_GrDi_IDNS,M_GrDi_GrCer_GrDi_Tot,M_GrDi_GrCer_GradCer_Mng,M_GrDi_GrCer_GradCer_Pro,M_GrDi_GrCer_GradCer_TTW,M_GrDi_GrCer_GradCer_CPS,M_GrDi_GrCer_GradCer_CA,M_GrDi_GrCer_GradCer_Sal,M_GrDi_GrCer_GradCer_MOD,M_GrDi_GrCer_GradCer_Lab,M_GrDi_GrCer_GradCer_IDNS,M_GrDi_GrCer_GradCer_Tot,M_BaDe_BaDe_Mng,M_BaDe_BaDe_Pro,M_BaDe_BaDe_TTW,M_BaDe_BaDe_CPS,M_BaDe_BaDe_CA,M_BaDe_BaDe_Sal,M_BaDe_BaDe_MOD,M_BaDe_BaDe_Lab,M_BaDe_BaDe_IDNS,M_BaDe_BaDe_Tot,M_AdvDi_Di_AdvDi_Di_NFD_Mng,M_AdvDi_Di_AdvDi_Di_NFD_Pro,M_AdvDi_Di_AdvDi_Di_NFD_TTW,M_AdvDi_Di_AdvDi_Di_NFD_CPS,M_AdvDi_Di_AdvDi_Di_NFD_CA,M_AdvDi_Di_AdvDi_Di_NFD_Sal,M_AdvDi_Di_AdvDi_Di_NFD_MOD,M_AdvDi_Di_AdvDi_Di_NFD_Lab,M_AdvDi_Di_AdvDi_Di_NFD_IDNS,M_AdvDi_Di_AdvDi_Di_NFD_Tot,M_AdvDi_Di_AdvDi_AsDe_Mng,M_AdvDi_Di_AdvDi_AsDe_Pro,M_AdvDi_Di_AdvDi_AsDe_TTW,M_AdvDi_Di_AdvDi_AsDe_CPS,M_AdvDi_Di_AdvDi_AsDe_CA,M_AdvDi_Di_AdvDi_AsDe_Sal,M_AdvDi_Di_AdvDi_AsDe_MOD,M_AdvDi_Di_AdvDi_AsDe_Lab,M_AdvDi_Di_AdvDi_AsDe_IDNS,M_AdvDi_Di_AdvDi_AsDe_Tot,M_AdvDi_Di_Dip_Mng,M_AdvDi_Di_Dip_Pro,M_AdvDi_Di_Dip_TTW,M_AdvDi_Di_Dip_CPS,M_AdvDi_Di_Dip_CA,M_AdvDi_Di_Dip_Sal,M_AdvDi_Di_Dip_MOD,M_AdvDi_Di_Dip_Lab,M_AdvDi_Di_Dip_IDNS,M_AdvDi_Di_Dip_Tot,M_Cert_CertIII_IV_Mng,M_Cert_CertIII_IV_Pro,M_Cert_CertIII_IV_TTW,M_Cert_CertIII_IV_CPS,M_Cert_CertIII_IV_CA,M_Cert_CertIII_IV_Sal,M_Cert_CertIII_IV_MOD,M_Cert_CertIII_IV_Lab,M_Cert_CertIII_IV_IDNS,M_Cert_CertIII_IV_Tot,M_Cert_CertI_II_Mng,M_Cert_CertI_II_Pro,M_Cert_CertI_II_TTW,M_Cert_CertI_II_CPS,M_Cert_CertI_II_CA,M_Cert_CertI_II_Sal,M_Cert_CertI_II_MOD,M_Cert_CertI_II_Lab,M_Cert_CertI_II_IDNS,M_Cert_CertI_II_Tot,M_Cert_Cert_nfd_Mng,M_Cert_Cert_nfd_Pro,M_Cert_Cert_nfd_TTW,M_Cert_Cert_nfd_CPS,M_Cert_Cert_nfd_CA,M_Cert_Cert_nfd_Sal,M_Cert_Cert_nfd_MOD,M_Cert_Cert_nfd_Lab,M_Cert_Cert_nfd_IDNS,M_Cert_Cert_nfd_Tot,M_LE_ID_Mng,M_LE_ID_Pro,M_LE_ID_TTW,M_LE_ID_CPS,M_LE_ID_CA,M_LE_ID_Sal,M_LE_ID_MOD,M_LE_ID_Lab,M_LE_ID_IDNS,M_LE_ID_Tot,M_LE_NS_Mng,M_LE_NS_Pro,M_LE_NS_TTW,M_LE_NS_CPS,M_LE_NS_CA,M_LE_NS_Sal,M_LE_NS_MOD,M_LE_NS_Lab,M_LE_NS_IDNS,M_LE_NS_Tot,M_Tot_Mng,M_Tot_Pro,M_Tot_TTW,M_Tot_CPS,M_Tot_CA,M_Tot_Sal,M_Tot_MOD,M_Tot_Lab,M_Tot_IDNS,M_Tot_Tot,F_PoDe_PoDe_NFD_Mng,F_PoDe_PoDe_NFD_Pro,F_PoDe_PoDe_NFD_TTW,F_PoDe_PoDe_NFD_CPS,F_PoDe_PoDe_NFD_CA,F_PoDe_PoDe_NFD_Sal,F_PoDe_PoDe_NFD_MOD,F_PoDe_PoDe_NFD_Lab,F_PoDe_PoDe_NFD_IDNS,F_PoDe_PoDe_NFD_Tot,F_PoDe_DoctDe_Mng,F_PoDe_DoctDe_Pro,F_PoDe_DoctDe_TTW,F_PoDe_DoctDe_CPS,F_PoDe_DoctDe_CA,F_PoDe_DoctDe_Sal,F_PoDe_DoctDe_MOD,F_PoDe_DoctDe_Lab,F_PoDe_DoctDe_IDNS,F_PoDe_DoctDe_Tot,F_PoDe_MasDe_Mng,F_PoDe_MasDe_Pro,F_PoDe_MasDe_TTW,F_PoDe_MasDe_CPS,F_PoDe_MasDe_CA,F_PoDe_MasDe_Sal,F_PoDe_MasDe_MOD,F_PoDe_MasDe_Lab,F_PoDe_MasDe_IDNS,F_PoDe_MasDe_Tot,F_GrDiGrCer_GrDiGrCerNFD_Mng,F_GrDiGrCer_GrDiGrCerNFD_Pro,F_GrDiGrCer_GrDiGrCerNFD_TTW,F_GrDiGrCer_GrDiGrCerNFD_CPS,F_GrDiGrCer_GrDiGrCerNFD_CA,F_GrDiGrCer_GrDiGrCerNFD_Sal,F_GrDiGrCer_GrDiGrCerNFD_MOD,F_GrDiGrCer_GrDiGrCerNFD_Lab,F_GrDiGrCer_GrDiGrCerNFD_IDNS,F_GrDiGrCer_GrDiGrCerNFD_Tot
CED604,8,18,0,0,0,0,0,0,0,24,33,280,7,3,10,0,0,0,3,339,175,360,19,33,55,6,6,10,13,678,8,18,0,0,3,0,0,0,0,33,59,194,15,22,26,4,0,9,0,327,42,58,7,23,20,0,0,0,8,159,623,1774,212,184,285,92,37,95,40,3332,3,3,0,0,0,0,0,0,0,11,218,244,148,79,85,42,13,29,16,880,315,261,218,143,137,79,44,62,21,1284,1068,308,3542,472,417,301,489,623,118,7345,25,23,27,32,22,34,30,68,4,261,72,46,59,53,36,43,31,50,11,393,23,33,31,8,5,7,15,16,0,144,57,41,91,32,15,23,63,69,48,436,2721,3659,4385,1089,1112,634,734,1030,277,15645,4,39,0,0,7,0,0,0,0,51,29,236,7,5,20,0,0,4,3,302,129,626,9,42,95,22,3,12,5,949,9,43,0,0,4,0,0,0,0,57
CED605,0,8,0,0,0,0,0,0,0,8,17,62,0,0,0,0,0,0,0,86,72,134,15,10,17,0,3,10,3,256,3,7,0,3,0,0,0,0,0,12,27,77,8,5,0,0,3,5,0,129,14,16,3,9,6,0,0,0,0,50,386,696,94,86,75,26,23,46,18,1449,5,4,5,0,0,0,0,0,0,15,223,128,91,50,49,25,28,42,4,641,239,147,138,101,64,46,44,61,8,859,1174,246,3482,321,249,268,850,794,145,7527,30,19,52,24,13,16,42,73,3,279,67,28,53,56,19,24,49,79,7,386,22,18,19,8,6,3,17,18,6,108,114,33,143,44,19,33,130,149,53,713,2377,1614,4102,726,517,455,1187,1277,253,12517,0,6,0,0,0,0,0,0,0,9,16,60,0,4,10,0,0,0,3,90,61,273,3,14,32,0,0,0,3,396,3,15,0,0,3,0,0,0,0,21
CED694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,4,4,0,20,3,0,0,3,5,0,44,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,19,25,12,4,0,4,14,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0
CED697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,5,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,3,0,0,0,6,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED701,6,7,0,0,0,0,0,0,0,10,27,62,5,6,3,0,0,0,0,103,137,261,25,47,42,5,9,8,13,538,9,14,3,0,8,0,0,0,0,35,46,146,10,16,5,0,4,0,3,235,20,38,5,11,6,0,4,4,0,87,379,1121,154,239,111,32,41,103,35,2215,3,0,4,6,0,0,0,0,0,19,154,173,115,134,43,21,32,27,20,709,236,173,235,308,97,33,55,58,16,1220,929,390,3800,621,270,172,716,750,176,7819,36,54,42,82,23,16,37,89,18,397,58,50,71,96,22,22,57,71,26,472,18,26,22,14,8,5,19,28,13,150,103,92,141,103,35,25,112,168,123,895,2145,2612,4629,1677,675,342,1083,1294,438,14902,0,24,0,3,0,0,0,0,0,35,6,74,0,3,5,0,0,0,0,100,131,536,13,69,70,10,0,8,3,840,8,34,0,6,4,3,0,0,0,55
CED702,5,12,0,0,0,0,0,0,0,21,49,243,9,0,11,3,0,0,0,315,352,687,85,133,127,57,32,45,12,1538,13,28,0,9,3,0,0,0,3,63,95,236,20,26,32,3,0,3,0,421,39,67,9,18,12,0,0,0,5,147,937,2158,508,393,380,186,188,276,62,5087,4,0,6,4,0,0,0,7,3,22,266,247,224,157,76,41,58,46,20,1132,390,318,441,433,180,63,106,104,35,2069,984,400,5051,825,430,283,782,754,231,9736,30,45,72,78,28,34,51,56,3,400,87,57,83,88,39,21,60,74,13,521,29,47,72,23,20,7,20,36,13,267,69,69,159,65,33,42,86,107,103,737,3353,4630,6745,2249,1368,752,1392,1505,495,22495,4,35,0,4,3,0,0,0,0,48,34,233,3,5,11,0,0,0,3,291,268,887,24,112,201,49,0,27,11,1578,20,56,0,3,7,0,0,0,0,87
CED794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,3,3,3,0,0,3,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,3,3,3,0,0,0,4,3,0,14,7,7,51,4,3,3,21,15,0,104,0,0,7,0,0,0,0,0,0,12,0,0,10,3,0,0,0,0,0,12,0,0,3,0,0,0,0,0,0,4,0,3,0,0,0,0,0,8,0,8,13,34,73,16,10,3,25,26,5,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0
CED797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,5,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED801,21,52,0,0,3,0,0,3,3,80,306,1127,13,14,85,3,3,9,21,1580,1506,2568,86,152,495,61,25,52,142,5095,38,100,0,4,21,0,0,0,6,172,376,814,34,60,120,18,14,9,29,1472,141,152,7,21,60,4,3,0,12,411,2619,6227,471,599,1212,286,123,217,295,12034,12,12,0,3,0,3,0,0,0,32,495,545,241,227,250,94,43,63,50,2018,730,687,445,341,395,118,66,107,84,2968,1250,596,4044,656,631,339,499,649,189,8848,60,44,51,75,44,51,30,52,8,407,109,92,71,74,68,45,53,50,12,571,77,143,46,22,21,16,11,15,11,364,86,103,120,44,39,30,45,71,84,625,7813,13255,5637,2298,3445,1077,915,1307,938,36680,19,72,0,0,13,0,0,0,0,101,196,715,12,10,69,3,0,3,11,1025,1111,2539,54,186,585,61,3,24,102,4671,40,112,0,3,19,0,0,0,4,182
CED802,12,41,0,0,3,0,0,0,3,63,319,1600,36,19,100,5,5,5,29,2114,1587,2945,185,207,644,131,67,129,148,6043,40,85,8,3,19,3,0,4,7,166,361,816,47,51,139,23,11,14,36,1490,146,188,17,31,68,3,3,0,19,469,2487,6205,731,743,1416,421,168,437,332,12944,7,7,7,9,7,6,7,3,3,44,462,560,293,218,255,99,54,85,52,2082,665,718,579,435,424,136,94,150,92,3290,1101,696,4060,710,642,341,482,621,177,8833,40,34,69,101,62,48,30,60,6,461,106,92,58,87,67,42,43,68,16,575,65,123,62,27,36,22,16,30,18,403,60,87,123,53,53,39,27,81,96,623,7465,14186,6275,2699,3928,1330,1004,1688,1036,39602,13,50,0,3,7,3,0,0,0,71,211,990,18,14,99,3,0,3,22,1361,1068,2786,91,353,766,153,5,64,144,5436,27,111,0,16,24,7,0,5,7,192
CED894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,4,0,0,5,0,0,0,3,4,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,5,21,9,6,7,0,3,4,9,65,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
CED897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CED997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
